5.00000,0.00000,0.03125,1.00000
4.00000,1.00000,0.15625,0.00000
3.00000,2.00000,0.31250,0.00000
2.00000,3.00000,0.31250,0.00000
1.00000,4.00000,0.15625,0.00000
0.00000,5.00000,0.03125,0.00000
